state,Date,C_policy_mean,E_policy_mean,H_policy_mean,overall_policy_intensity,policy_intensity_level
New South Wales,2020-07-25,2.4405,3.75,2.9861,3.0589,high
New South Wales,2020-07-26,2.4405,3.75,2.9861,3.0589,high
New South Wales,2020-07-27,2.4405,3.75,2.9861,3.0589,high
New South Wales,2020-07-28,2.4405,3.75,2.9861,3.0589,high
New South Wales,2020-07-29,2.4405,3.75,2.9861,3.0589,high
New South Wales,2020-07-30,2.4405,3.75,2.9861,3.0589,high
New South Wales,2020-07-31,3.0357,5.0,3.1944,3.7434,high
New South Wales,2020-08-01,3.0357,5.0,3.1944,3.7434,high
New South Wales,2020-08-02,3.0357,5.0,3.1944,3.7434,high
New South Wales,2020-08-03,3.0357,5.0,3.1944,3.7434,high
New South Wales,2020-08-04,3.0357,5.0,3.1944,3.7434,high
New South Wales,2020-08-05,3.0357,5.0,3.1944,3.7434,high
New South Wales,2020-08-06,3.0357,5.0,3.1944,3.7434,high
New South Wales,2020-08-07,2.7976,5.0,2.9861,3.5946,high
New South Wales,2020-08-08,2.7976,5.0,2.9861,3.5946,high
New South Wales,2020-08-09,2.7976,5.0,2.9861,3.5946,high
New South Wales,2020-08-10,2.7976,5.0,2.9861,3.5946,high
New South Wales,2020-08-11,2.7976,5.0,2.9861,3.5946,high
New South Wales,2020-08-12,2.7976,5.0,2.9861,3.5946,high
New South Wales,2020-08-13,2.7976,5.0,2.9861,3.5946,high
New South Wales,2020-08-14,2.7976,5.0,2.9861,3.5946,high
New South Wales,2020-08-15,2.7976,5.0,2.9861,3.5946,high
New South Wales,2020-08-16,2.7976,5.0,2.9861,3.5946,high
New South Wales,2020-08-17,2.7976,5.0,2.9861,3.5946,high
New South Wales,2020-08-18,2.7976,5.0,2.9861,3.5946,high
New South Wales,2020-08-19,2.7976,5.0,2.9861,3.5946,high
New South Wales,2020-08-20,2.7976,5.0,2.9861,3.5946,high
New South Wales,2020-08-21,2.7976,5.0,2.9861,3.5946,high
New South Wales,2020-08-22,2.7976,5.0,2.9861,3.5946,high
New South Wales,2020-08-23,2.7976,5.0,2.9861,3.5946,high
New South Wales,2020-08-24,2.7976,5.0,2.9861,3.5946,high
New South Wales,2020-08-25,2.7976,5.0,2.9861,3.5946,high
New South Wales,2020-08-26,2.7976,5.0,2.9861,3.5946,high
New South Wales,2020-08-27,2.7976,5.0,2.9861,3.5946,high
New South Wales,2020-08-28,2.7976,5.0,2.9861,3.5946,high
New South Wales,2020-08-29,2.7976,5.0,2.9861,3.5946,high
New South Wales,2020-08-30,2.7976,5.0,2.9861,3.5946,high
New South Wales,2020-08-31,2.7976,5.0,2.9861,3.5946,high
New South Wales,2020-09-01,2.2024,3.75,2.9861,2.9795,medium
New South Wales,2020-09-02,2.2024,3.75,2.9861,2.9795,medium
New South Wales,2020-09-03,2.2024,3.75,2.9861,2.9795,medium
New South Wales,2020-09-04,2.2024,3.75,2.9861,2.9795,medium
New South Wales,2020-09-05,2.2024,3.75,2.9861,2.9795,medium
New South Wales,2020-09-06,2.2024,3.75,2.9861,2.9795,medium
New South Wales,2020-09-07,2.2024,3.75,2.9861,2.9795,medium
New South Wales,2020-09-08,2.2024,3.75,2.9861,2.9795,medium
New South Wales,2020-09-09,2.2024,3.75,2.9861,2.9795,medium
New South Wales,2020-09-10,2.2024,3.75,2.9861,2.9795,medium
New South Wales,2020-09-11,2.2024,3.75,2.9861,2.9795,medium
New South Wales,2020-09-12,2.2024,3.75,2.9861,2.9795,medium
New South Wales,2020-09-13,2.2024,3.75,2.9861,2.9795,medium
New South Wales,2020-09-14,2.2024,3.75,2.9861,2.9795,medium
New South Wales,2020-09-15,2.4405,3.75,3.1944,3.1283,high
New South Wales,2020-09-16,2.4405,3.75,3.1944,3.1283,high
New South Wales,2020-09-17,2.4405,3.75,3.1944,3.1283,high
New South Wales,2020-09-18,2.4405,3.75,3.1944,3.1283,high
New South Wales,2020-09-19,2.4405,3.75,3.1944,3.1283,high
New South Wales,2020-09-20,2.4405,3.75,3.1944,3.1283,high
New South Wales,2020-09-21,2.4405,3.75,3.1944,3.1283,high
New South Wales,2020-09-22,2.4405,3.75,3.1944,3.1283,high
New South Wales,2020-09-23,2.4405,3.75,3.1944,3.1283,high
New South Wales,2020-09-24,2.4405,3.75,3.1944,3.1283,high
New South Wales,2020-09-25,2.4405,2.5,3.1944,2.7116,medium
New South Wales,2020-09-26,2.4405,2.5,3.1944,2.7116,medium
New South Wales,2020-09-27,2.4405,2.5,3.1944,2.7116,medium
New South Wales,2020-09-28,2.4405,2.5,3.1944,2.7116,medium
New South Wales,2020-09-29,2.4405,2.5,3.1944,2.7116,medium
New South Wales,2020-09-30,2.4405,2.5,3.1944,2.7116,medium
New South Wales,2020-10-01,2.4405,2.5,3.1944,2.7116,medium
New South Wales,2020-10-02,2.4405,2.5,3.1944,2.7116,medium
New South Wales,2020-10-03,2.4405,2.5,3.1944,2.7116,medium
New South Wales,2020-10-04,2.4405,2.5,3.1944,2.7116,medium
New South Wales,2020-10-05,2.4405,2.5,3.1944,2.7116,medium
New South Wales,2020-10-06,2.4405,2.5,3.1944,2.7116,medium
New South Wales,2020-10-07,2.4405,2.5,3.1944,2.7116,medium
New South Wales,2020-10-08,2.7976,2.5,2.9861,2.7612,medium
New South Wales,2020-10-09,2.7976,2.5,2.9861,2.7612,medium
New South Wales,2020-10-10,2.7976,2.5,2.9861,2.7612,medium
New South Wales,2020-10-11,2.7976,2.5,2.9861,2.7612,medium
New South Wales,2020-10-12,2.7976,2.5,2.9861,2.7612,medium
New South Wales,2020-10-13,2.7976,2.5,2.9861,2.7612,medium
New South Wales,2020-10-14,2.7976,2.5,2.9861,2.7612,medium
New South Wales,2020-10-15,2.7976,2.5,2.9861,2.7612,medium
New South Wales,2020-10-16,2.7976,2.5,2.9861,2.7612,medium
New South Wales,2020-10-17,2.7976,2.5,2.9861,2.7612,medium
New South Wales,2020-10-18,2.7976,2.5,2.9861,2.7612,medium
New South Wales,2020-10-19,2.7976,2.5,2.9861,2.7612,medium
New South Wales,2020-10-20,2.7976,2.5,2.9861,2.7612,medium
New South Wales,2020-10-21,2.7976,2.5,2.9861,2.7612,medium
New South Wales,2020-10-22,2.4405,2.5,3.1944,2.7116,medium
New South Wales,2020-10-23,2.4405,2.5,3.1944,2.7116,medium
New South Wales,2020-10-24,2.4405,2.5,3.1944,2.7116,medium
New South Wales,2020-10-25,2.4405,2.5,3.1944,2.7116,medium
New South Wales,2020-10-26,2.4405,2.5,3.1944,2.7116,medium
New South Wales,2020-10-27,2.4405,2.5,3.1944,2.7116,medium
New South Wales,2020-10-28,2.4405,2.5,3.1944,2.7116,medium
New South Wales,2020-10-29,2.4405,2.5,3.1944,2.7116,medium
New South Wales,2020-10-30,2.4405,2.5,3.1944,2.7116,medium
New South Wales,2020-10-31,2.4405,2.5,3.1944,2.7116,medium
New South Wales,2020-11-01,2.4405,2.5,3.1944,2.7116,medium
New South Wales,2020-11-02,2.4405,2.5,3.1944,2.7116,medium
New South Wales,2020-11-03,2.4405,2.5,3.1944,2.7116,medium
New South Wales,2020-11-04,2.4405,2.5,3.1944,2.7116,medium
New South Wales,2020-11-05,2.4405,2.5,3.1944,2.7116,medium
New South Wales,2020-11-06,2.4405,2.5,3.1944,2.7116,medium
New South Wales,2020-11-07,2.4405,2.5,3.1944,2.7116,medium
New South Wales,2020-11-08,2.4405,2.5,3.1944,2.7116,medium
New South Wales,2020-11-09,2.7976,2.5,3.1944,2.8307,medium
New South Wales,2020-11-10,2.7976,2.5,3.1944,2.8307,medium
New South Wales,2020-11-11,2.7976,2.5,3.1944,2.8307,medium
New South Wales,2020-11-12,2.7976,2.5,3.1944,2.8307,medium
New South Wales,2020-11-13,2.7976,2.5,3.1944,2.8307,medium
New South Wales,2020-11-14,2.7976,2.5,3.1944,2.8307,medium
New South Wales,2020-11-15,2.7976,2.5,3.1944,2.8307,medium
New South Wales,2020-11-16,2.7976,2.5,2.9861,2.7612,medium
New South Wales,2020-11-17,2.7976,2.5,2.9861,2.7612,medium
New South Wales,2020-11-18,2.7976,2.5,2.9861,2.7612,medium
New South Wales,2020-11-19,2.7976,2.5,2.9861,2.7612,medium
New South Wales,2020-11-20,2.7976,2.5,2.9861,2.7612,medium
New South Wales,2020-11-21,2.7976,2.5,2.9861,2.7612,medium
New South Wales,2020-11-22,2.7976,2.5,2.9861,2.7612,medium
New South Wales,2020-11-23,2.7976,2.5,2.9861,2.7612,medium
New South Wales,2020-11-24,2.3214,2.5,2.9861,2.6025,medium
New South Wales,2020-11-25,2.3214,2.5,2.9861,2.6025,medium
New South Wales,2020-11-26,2.3214,2.5,2.9861,2.6025,medium
New South Wales,2020-11-27,2.3214,2.5,2.9861,2.6025,medium
New South Wales,2020-11-28,2.3214,2.5,2.9861,2.6025,medium
New South Wales,2020-11-29,2.3214,2.5,2.9861,2.6025,medium
New South Wales,2020-11-30,2.3214,2.5,2.9861,2.6025,medium
New South Wales,2020-12-01,2.3214,2.5,2.9861,2.6025,medium
New South Wales,2020-12-02,2.3214,2.5,2.9861,2.6025,medium
New South Wales,2020-12-03,2.3214,2.5,2.9861,2.6025,medium
New South Wales,2020-12-04,2.3214,2.5,2.9861,2.6025,medium
New South Wales,2020-12-05,2.3214,2.5,2.9861,2.6025,medium
New South Wales,2020-12-06,2.3214,2.5,2.9861,2.6025,medium
New South Wales,2020-12-07,2.3214,3.75,2.9861,3.0192,medium
New South Wales,2020-12-08,2.3214,3.75,2.9861,3.0192,medium
New South Wales,2020-12-09,2.3214,3.75,2.9861,3.0192,medium
New South Wales,2020-12-10,2.3214,3.75,2.9861,3.0192,medium
New South Wales,2020-12-11,2.3214,3.75,2.9861,3.0192,medium
New South Wales,2020-12-12,2.3214,3.75,2.9861,3.0192,medium
New South Wales,2020-12-13,2.3214,3.75,2.9861,3.0192,medium
New South Wales,2020-12-14,2.0833,3.75,2.9861,2.9398,medium
New South Wales,2020-12-15,2.0833,3.75,2.9861,2.9398,medium
New South Wales,2020-12-16,2.0833,3.75,2.9861,2.9398,medium
New South Wales,2020-12-17,2.0833,3.75,2.9861,2.9398,medium
New South Wales,2020-12-18,2.0833,3.75,2.9861,2.9398,medium
New South Wales,2020-12-19,3.6905,3.75,2.9861,3.4755,high
New South Wales,2020-12-20,3.6905,3.75,2.9861,3.4755,high
New South Wales,2020-12-21,3.6905,3.75,2.9861,3.4755,high
New South Wales,2020-12-22,3.6905,3.75,2.9861,3.4755,high
New South Wales,2020-12-23,3.6905,3.75,2.9861,3.4755,high
New South Wales,2020-12-24,3.6905,3.75,2.9861,3.4755,high
New South Wales,2020-12-25,3.6905,3.75,2.9861,3.4755,high
New South Wales,2020-12-26,3.6905,3.75,2.9861,3.4755,high
New South Wales,2020-12-27,3.6905,3.75,2.9861,3.4755,high
New South Wales,2020-12-28,3.6905,3.75,2.9861,3.4755,high
New South Wales,2020-12-29,3.6905,3.75,2.9861,3.4755,high
New South Wales,2020-12-30,3.6905,3.75,2.9861,3.4755,high
New South Wales,2020-12-31,3.6905,3.75,2.9861,3.4755,high
New South Wales,2021-01-01,3.6905,3.75,2.7778,3.4061,high
New South Wales,2021-01-02,3.6905,3.75,2.7778,3.4061,high
New South Wales,2021-01-03,3.6905,3.75,3.1944,3.545,high
New South Wales,2021-01-04,3.6905,3.75,3.1944,3.545,high
New South Wales,2021-01-05,3.6905,3.75,3.1944,3.545,high
New South Wales,2021-01-06,3.6905,3.75,3.1944,3.545,high
New South Wales,2021-01-07,3.6905,3.75,3.1944,3.545,high
New South Wales,2021-01-08,3.6905,3.75,3.1944,3.545,high
New South Wales,2021-01-09,3.6905,3.75,3.1944,3.545,high
New South Wales,2021-01-10,2.2619,3.75,3.1944,3.0688,high
New South Wales,2021-01-11,2.2619,3.75,3.1944,3.0688,high
New South Wales,2021-01-12,2.2619,3.75,3.1944,3.0688,high
New South Wales,2021-01-13,2.2619,3.75,3.1944,3.0688,high
New South Wales,2021-01-14,2.2619,3.75,3.1944,3.0688,high
New South Wales,2021-01-15,2.2619,3.75,3.1944,3.0688,high
New South Wales,2021-01-16,2.619,3.75,3.1944,3.1878,high
New South Wales,2021-01-17,2.619,3.75,3.1944,3.1878,high
New South Wales,2021-01-18,2.619,3.75,3.1944,3.1878,high
New South Wales,2021-01-19,2.619,3.75,3.1944,3.1878,high
New South Wales,2021-01-20,2.619,3.75,3.1944,3.1878,high
New South Wales,2021-01-21,2.619,3.75,3.1944,3.1878,high
New South Wales,2021-01-22,2.619,3.75,3.1944,3.1878,high
New South Wales,2021-01-23,2.619,3.75,3.1944,3.1878,high
New South Wales,2021-01-24,2.619,3.75,3.1944,3.1878,high
New South Wales,2021-01-25,2.619,3.75,3.1944,3.1878,high
New South Wales,2021-01-26,2.619,3.75,3.1944,3.1878,high
New South Wales,2021-01-27,2.619,3.75,3.1944,3.1878,high
New South Wales,2021-01-28,2.619,3.75,3.1944,3.1878,high
New South Wales,2021-01-29,2.4405,3.75,3.1944,3.1283,high
New South Wales,2021-01-30,2.4405,3.75,3.1944,3.1283,high
New South Wales,2021-01-31,2.4405,3.75,3.1944,3.1283,high
New South Wales,2021-02-01,2.4405,2.5,3.1944,2.7116,medium
New South Wales,2021-02-02,2.4405,2.5,3.1944,2.7116,medium
New South Wales,2021-02-03,2.4405,2.5,3.1944,2.7116,medium
New South Wales,2021-02-04,2.4405,2.5,3.1944,2.7116,medium
New South Wales,2021-02-05,2.7976,2.5,3.1944,2.8307,medium
New South Wales,2021-02-06,2.7976,2.5,3.1944,2.8307,medium
New South Wales,2021-02-07,2.7976,2.5,3.1944,2.8307,medium
New South Wales,2021-02-08,2.7976,2.5,3.1944,2.8307,medium
New South Wales,2021-02-09,2.7976,2.5,3.1944,2.8307,medium
New South Wales,2021-02-10,2.7976,2.5,3.1944,2.8307,medium
New South Wales,2021-02-11,2.7976,2.5,3.1944,2.8307,medium
New South Wales,2021-02-12,2.7976,2.5,3.1944,2.8307,medium
New South Wales,2021-02-13,2.7976,2.5,3.1944,2.8307,medium
New South Wales,2021-02-14,2.7976,2.5,3.1944,2.8307,medium
New South Wales,2021-02-15,2.7976,3.75,3.1944,3.2473,high
New South Wales,2021-02-16,2.7976,3.75,3.1944,3.2473,high
New South Wales,2021-02-17,2.7976,3.75,3.1944,3.2473,high
New South Wales,2021-02-18,2.7976,3.75,3.1944,3.2473,high
New South Wales,2021-02-19,2.7976,3.75,3.1944,3.2473,high
New South Wales,2021-02-20,2.7976,3.75,3.1944,3.2473,high
New South Wales,2021-02-21,2.7976,3.75,3.3611,3.3029,high
New South Wales,2021-02-22,2.7976,3.75,3.5278,3.3585,high
New South Wales,2021-02-23,2.7976,3.75,3.5278,3.3585,high
New South Wales,2021-02-24,2.7976,3.75,3.5278,3.3585,high
New South Wales,2021-02-25,2.7976,3.75,3.5278,3.3585,high
New South Wales,2021-02-26,2.7976,3.75,3.5278,3.3585,high
New South Wales,2021-02-27,2.7976,3.75,3.5278,3.3585,high
New South Wales,2021-02-28,2.7976,3.75,3.5278,3.3585,high
New South Wales,2021-03-01,2.0833,3.75,3.5278,3.1204,high
New South Wales,2021-03-02,2.0833,3.75,3.5278,3.1204,high
New South Wales,2021-03-03,2.0833,3.75,3.5278,3.1204,high
New South Wales,2021-03-04,2.0833,3.75,3.5278,3.1204,high
New South Wales,2021-03-05,2.0833,3.75,3.5278,3.1204,high
New South Wales,2021-03-06,2.0833,3.75,3.5278,3.1204,high
New South Wales,2021-03-07,2.0833,3.75,3.5278,3.1204,high
New South Wales,2021-03-08,2.0833,3.75,3.5278,3.1204,high
New South Wales,2021-03-09,2.0833,3.75,3.5278,3.1204,high
New South Wales,2021-03-10,2.0833,3.75,3.5278,3.1204,high
New South Wales,2021-03-11,2.0833,3.75,3.25,3.0278,medium
New South Wales,2021-03-12,2.0833,3.75,3.25,3.0278,medium
New South Wales,2021-03-13,2.0833,3.75,3.25,3.0278,medium
New South Wales,2021-03-14,2.0833,3.75,3.25,3.0278,medium
New South Wales,2021-03-15,2.0833,3.75,3.25,3.0278,medium
New South Wales,2021-03-16,2.4405,2.5,3.25,2.7302,medium
New South Wales,2021-03-17,2.4405,2.5,3.25,2.7302,medium
New South Wales,2021-03-18,2.4405,2.5,3.25,2.7302,medium
New South Wales,2021-03-19,2.4405,2.5,3.25,2.7302,medium
New South Wales,2021-03-20,2.4405,2.5,3.25,2.7302,medium
New South Wales,2021-03-21,2.4405,2.5,3.25,2.7302,medium
New South Wales,2021-03-22,2.4405,2.5,3.5833,2.8413,medium
New South Wales,2021-03-23,2.4405,2.5,3.5833,2.8413,medium
New South Wales,2021-03-24,2.4405,2.5,3.5833,2.8413,medium
New South Wales,2021-03-25,2.4405,2.5,3.5833,2.8413,medium
New South Wales,2021-03-26,2.4405,1.25,3.5833,2.4246,medium
New South Wales,2021-03-27,2.4405,1.25,3.5833,2.4246,medium
New South Wales,2021-03-28,2.4405,1.25,3.375,2.3552,medium
New South Wales,2021-03-29,2.9167,1.25,3.375,2.5139,medium
New South Wales,2021-03-30,2.381,1.25,3.375,2.3353,medium
New South Wales,2021-03-31,2.9167,1.25,3.5833,2.5833,medium
New South Wales,2021-04-01,2.4405,3.75,3.5833,3.2579,high
New South Wales,2021-04-02,2.4405,3.75,3.5833,3.2579,high
New South Wales,2021-04-03,2.4405,3.75,3.5833,3.2579,high
New South Wales,2021-04-04,2.4405,3.75,3.5833,3.2579,high
New South Wales,2021-04-05,2.4405,3.75,3.5833,3.2579,high
New South Wales,2021-04-06,2.2619,3.75,3.375,3.129,high
New South Wales,2021-04-07,2.2619,3.75,3.375,3.129,high
New South Wales,2021-04-08,2.2619,3.75,3.375,3.129,high
New South Wales,2021-04-09,2.2619,3.75,3.375,3.129,high
New South Wales,2021-04-10,2.2619,3.75,3.375,3.129,high
New South Wales,2021-04-11,2.2619,3.75,3.375,3.129,high
New South Wales,2021-04-12,2.2619,3.75,3.375,3.129,high
New South Wales,2021-04-13,2.2619,3.75,3.375,3.129,high
New South Wales,2021-04-14,2.2619,3.75,3.375,3.129,high
New South Wales,2021-04-15,2.2619,3.75,3.375,3.129,high
New South Wales,2021-04-16,1.9048,3.75,3.375,3.0099,medium
New South Wales,2021-04-17,1.9048,3.75,3.375,3.0099,medium
New South Wales,2021-04-18,1.9048,3.75,3.375,3.0099,medium
New South Wales,2021-04-19,1.9048,3.75,3.375,3.0099,medium
New South Wales,2021-04-20,1.9048,3.75,3.375,3.0099,medium
New South Wales,2021-04-21,1.9048,3.75,3.375,3.0099,medium
New South Wales,2021-04-22,1.9048,3.75,3.375,3.0099,medium
New South Wales,2021-04-23,1.9048,3.75,3.375,3.0099,medium
New South Wales,2021-04-24,1.9048,3.75,3.375,3.0099,medium
New South Wales,2021-04-25,1.9048,3.75,3.375,3.0099,medium
New South Wales,2021-04-26,1.9048,3.75,3.375,3.0099,medium
New South Wales,2021-04-27,1.9048,3.75,3.375,3.0099,medium
New South Wales,2021-04-28,1.9048,3.75,3.375,3.0099,medium
New South Wales,2021-04-29,1.9048,3.75,3.375,3.0099,medium
New South Wales,2021-04-30,1.9048,3.75,3.375,3.0099,medium
New South Wales,2021-05-01,1.9048,3.75,3.375,3.0099,medium
New South Wales,2021-05-02,1.9048,3.75,3.375,3.0099,medium
New South Wales,2021-05-03,1.9048,3.75,3.375,3.0099,medium
New South Wales,2021-05-04,2.0833,3.75,3.375,3.0694,high
New South Wales,2021-05-05,2.0833,3.75,3.375,3.0694,high
New South Wales,2021-05-06,2.0833,3.75,3.375,3.0694,high
New South Wales,2021-05-07,2.0833,3.75,3.375,3.0694,high
New South Wales,2021-05-08,2.0833,3.75,3.375,3.0694,high
New South Wales,2021-05-09,2.0833,3.75,3.375,3.0694,high
New South Wales,2021-05-10,2.0833,3.75,3.375,3.0694,high
New South Wales,2021-05-11,2.0833,3.75,3.375,3.0694,high
New South Wales,2021-05-12,2.0833,3.75,3.375,3.0694,high
New South Wales,2021-05-13,2.0833,3.75,3.375,3.0694,high
New South Wales,2021-05-14,2.0833,3.75,3.375,3.0694,high
New South Wales,2021-05-15,2.0833,3.75,3.375,3.0694,high
New South Wales,2021-05-16,2.0833,3.75,3.375,3.0694,high
New South Wales,2021-05-17,2.0833,3.75,3.375,3.0694,high
New South Wales,2021-05-18,2.0833,3.75,3.375,3.0694,high
New South Wales,2021-05-19,2.0833,3.75,3.375,3.0694,high
New South Wales,2021-05-20,2.0833,3.75,3.375,3.0694,high
New South Wales,2021-05-21,2.0833,3.75,3.375,3.0694,high
New South Wales,2021-05-22,2.0833,3.75,3.375,3.0694,high
New South Wales,2021-05-23,2.0833,3.75,3.375,3.0694,high
New South Wales,2021-05-24,2.0833,3.75,3.375,3.0694,high
New South Wales,2021-05-25,2.0833,3.75,3.375,3.0694,high
New South Wales,2021-05-26,2.0833,3.75,3.375,3.0694,high
New South Wales,2021-05-27,2.0833,3.75,3.375,3.0694,high
New South Wales,2021-05-28,2.0833,3.75,3.375,3.0694,high
New South Wales,2021-05-29,2.0833,3.75,3.375,3.0694,high
New South Wales,2021-05-30,2.0833,3.75,3.375,3.0694,high
New South Wales,2021-05-31,2.0833,3.75,3.375,3.0694,high
New South Wales,2021-06-01,2.3214,3.75,3.375,3.1488,high
New South Wales,2021-06-02,2.3214,3.75,3.375,3.1488,high
New South Wales,2021-06-03,2.3214,3.75,3.375,3.1488,high
New South Wales,2021-06-04,2.3214,3.75,3.375,3.1488,high
New South Wales,2021-06-05,2.3214,3.75,3.375,3.1488,high
New South Wales,2021-06-06,2.3214,3.75,3.375,3.1488,high
New South Wales,2021-06-07,2.3214,3.75,3.375,3.1488,high
New South Wales,2021-06-08,2.3214,3.75,3.375,3.1488,high
New South Wales,2021-06-09,2.3214,3.75,3.375,3.1488,high
New South Wales,2021-06-10,2.7976,3.75,3.375,3.3075,high
New South Wales,2021-06-11,2.0833,3.75,3.375,3.0694,high
New South Wales,2021-06-12,2.0833,3.75,3.375,3.0694,high
New South Wales,2021-06-13,2.0833,3.75,3.375,3.0694,high
New South Wales,2021-06-14,2.0833,3.75,3.375,3.0694,high
New South Wales,2021-06-15,2.0833,3.75,3.375,3.0694,high
New South Wales,2021-06-16,2.0833,3.75,3.375,3.0694,high
New South Wales,2021-06-17,2.0833,3.75,3.375,3.0694,high
New South Wales,2021-06-18,2.0833,3.75,3.375,3.0694,high
New South Wales,2021-06-19,2.0833,3.75,3.375,3.0694,high
New South Wales,2021-06-20,2.0833,3.75,3.375,3.0694,high
New South Wales,2021-06-21,2.0833,3.75,3.375,3.0694,high
New South Wales,2021-06-22,2.0833,3.75,3.375,3.0694,high
New South Wales,2021-06-23,2.0833,3.75,3.375,3.0694,high
New South Wales,2021-06-24,2.0833,3.75,3.375,3.0694,high
New South Wales,2021-06-25,2.0833,3.75,3.375,3.0694,high
New South Wales,2021-06-26,3.631,3.75,3.7917,3.7242,high
New South Wales,2021-06-27,3.631,3.75,3.7917,3.7242,high
New South Wales,2021-06-28,3.631,3.75,3.7917,3.7242,high
New South Wales,2021-06-29,3.631,3.75,3.7917,3.7242,high
New South Wales,2021-06-30,3.631,3.75,3.7917,3.7242,high
New South Wales,2021-07-01,3.631,3.75,4.0694,3.8168,high
New South Wales,2021-07-02,3.631,3.75,4.0694,3.8168,high
New South Wales,2021-07-03,3.631,3.75,4.0694,3.8168,high
New South Wales,2021-07-04,3.631,3.75,4.0694,3.8168,high
New South Wales,2021-07-05,3.631,3.75,4.0694,3.8168,high
New South Wales,2021-07-06,3.631,3.75,4.0694,3.8168,high
New South Wales,2021-07-07,3.631,3.75,4.0694,3.8168,high
New South Wales,2021-07-08,3.631,3.75,4.0694,3.8168,high
New South Wales,2021-07-09,3.8095,3.75,4.0694,3.8763,high
New South Wales,2021-07-10,3.8095,3.75,4.0694,3.8763,high
New South Wales,2021-07-11,3.8095,3.75,4.0694,3.8763,high
New South Wales,2021-07-12,3.8095,3.75,4.0694,3.8763,high
New South Wales,2021-07-13,3.8095,3.75,4.0694,3.8763,high
